,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,best_params.C,best_params.kernel
68,"('MED1', 'MED3', 'MED4', 'MED8', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.909,0.026923967018253458,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
43,"('MED1', 'MED2', 'MED5', 'MED8', 'MED9')",svm,83.77777777777779,2.573367875415838,80.0,4.0,86.99999999999999,3.4058772731852796,0.901,0.034364225584174006,88.07142857142858,3.1720237536748597,80.0,4.0,83.17521367521368,4.0,10.0,linear
77,"('MED1', 'MED3', 'MED5', 'MED7', 'MED10')",svm,83.77777777777779,2.936362072739366,76.0,5.513619500836088,90.99999999999999,3.521363372331802,0.22000000000000003,0.06858571279792898,92.07142857142857,3.163003609978131,76.0,5.513619500836088,81.77838827838828,5.513619500836088,10.0,linear
45,"('MED1', 'MED2', 'MED5', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.595,0.12664319958055387,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
100,"('MED1', 'MED4', 'MED5', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,80.0,5.65685424949238,86.99999999999999,3.4058772731852796,0.4149999999999999,0.1121004014265783,88.90476190476193,2.916875599902423,80.0,5.65685424949238,82.42485292485293,5.65685424949238,10.0,linear
98,"('MED1', 'MED4', 'MED5', 'MED8', 'MED9')",svm,83.77777777777779,2.573367875415838,82.0,4.42718872423573,85.0,3.162277660168379,0.893,0.028144271175498576,86.40476190476191,2.930109932696565,82.0,4.42718872423573,83.3772338772339,4.42718872423573,10.0,linear
51,"('MED1', 'MED2', 'MED6', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.5589999999999999,0.1317607680609065,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
52,"('MED1', 'MED2', 'MED7', 'MED8', 'MED9')",svm,83.77777777777779,2.573367875415838,77.99999999999999,4.427188724235731,89.0,3.521363372331802,0.853,0.06324634376784163,90.07142857142858,3.2300407528862727,77.99999999999999,4.427188724235731,82.67521367521368,4.427188724235731,10.0,linear
96,"('MED1', 'MED4', 'MED5', 'MED7', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.898,0.02999333259242793,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
54,"('MED1', 'MED2', 'MED7', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,77.99999999999999,4.427188724235731,89.0,3.521363372331802,0.589,0.12820647409549957,90.07142857142858,3.2300407528862727,77.99999999999999,4.427188724235731,82.67521367521368,4.427188724235731,10.0,linear
55,"('MED1', 'MED2', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.39899999999999997,0.12918552550498835,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
70,"('MED1', 'MED3', 'MED4', 'MED9', 'MED10')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.675,0.11861913842209443,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
76,"('MED1', 'MED3', 'MED5', 'MED7', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.805,0.09010271915985665,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
75,"('MED1', 'MED3', 'MED5', 'MED7', 'MED8')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.7449999999999999,0.1038195549980831,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
74,"('MED1', 'MED3', 'MED5', 'MED6', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.16499999999999998,0.059485292299861825,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
60,"('MED1', 'MED3', 'MED4', 'MED5', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.352,0.11193569582577312,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
95,"('MED1', 'MED4', 'MED5', 'MED7', 'MED8')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.898,0.02999333259242793,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
80,"('MED1', 'MED3', 'MED5', 'MED9', 'MED10')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.35900000000000004,0.11372290886184717,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
73,"('MED1', 'MED3', 'MED5', 'MED6', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.4830000000000001,0.13187911131032087,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
71,"('MED1', 'MED3', 'MED5', 'MED6', 'MED7')",svm,83.77777777777779,2.936362072739366,76.0,5.513619500836088,90.99999999999999,3.521363372331802,0.266,0.09798163093151695,92.07142857142857,3.163003609978131,76.0,5.513619500836088,81.77838827838828,5.513619500836088,10.0,linear
92,"('MED1', 'MED4', 'MED5', 'MED6', 'MED8')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.8400000000000001,0.047074409183759276,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
91,"('MED1', 'MED4', 'MED5', 'MED6', 'MED7')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.672,0.11859848228371221,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
90,"('MED1', 'MED3', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,1.619327706865482,78.0,3.405877273185281,89.0,3.521363372331802,0.5870000000000001,0.13117964781169372,90.5714285714286,3.025065356015182,78.0,3.405877273185281,82.8974358974359,3.405877273185281,10.0,linear
89,"('MED1', 'MED3', 'MED7', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,80.0,4.898979485566356,86.99999999999999,3.4058772731852796,0.4750000000000001,0.12793162236132238,88.40476190476193,3.102199132193533,80.0,4.898979485566356,82.87723387723389,4.898979485566356,10.0,linear
41,"('MED1', 'MED2', 'MED5', 'MED7', 'MED9')",svm,83.77777777777779,2.573367875415838,77.99999999999999,4.427188724235731,89.0,3.521363372331802,0.881,0.045879189182024556,90.07142857142858,3.2300407528862727,77.99999999999999,4.427188724235731,82.67521367521368,4.427188724235731,10.0,linear
0,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5')",svm,83.77777777777779,1.619327706865482,78.0,3.405877273185281,89.0,3.521363372331802,0.914,0.02684026825499327,90.5714285714286,3.025065356015182,78.0,3.405877273185281,82.8974358974359,3.405877273185281,10.0,linear
39,"('MED1', 'MED2', 'MED5', 'MED6', 'MED10')",svm,83.77777777777779,2.573367875415838,80.0,4.0,86.99999999999999,3.4058772731852796,0.305,0.10410811687856043,88.07142857142858,3.1720237536748597,80.0,4.0,83.17521367521368,4.0,10.0,linear
123,"('MED1', 'MED6', 'MED7', 'MED9', 'MED10')",svm,83.77777777777779,2.936362072739366,76.0,5.513619500836088,90.99999999999999,3.521363372331802,0.657,0.1192480607808781,92.07142857142857,3.163003609978131,76.0,5.513619500836088,81.7783882783883,5.513619500836088,10.0,linear
22,"('MED1', 'MED2', 'MED4', 'MED5', 'MED7')",svm,83.77777777777779,1.619327706865482,78.0,3.405877273185281,89.0,3.521363372331802,0.818,0.09052955318568627,90.5714285714286,3.025065356015182,78.0,3.405877273185281,82.8974358974359,3.405877273185281,10.0,linear
38,"('MED1', 'MED2', 'MED5', 'MED6', 'MED9')",svm,83.77777777777779,2.573367875415838,80.0,4.0,86.99999999999999,3.4058772731852796,0.335,0.1205757023616284,88.07142857142858,3.1720237536748597,80.0,4.0,83.17521367521368,4.0,10.0,linear
20,"('MED1', 'MED2', 'MED3', 'MED9', 'MED10')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.41900000000000004,0.12997268943897405,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
19,"('MED1', 'MED2', 'MED3', 'MED8', 'MED10')",svm,83.77777777777779,2.573367875415838,72.0,5.059644256269407,95.5,2.867926079939997,0.599,0.12971083223848345,96.00000000000001,2.5298221281347026,72.0,5.059644256269407,80.88095238095238,5.059644256269407,1.0,linear
16,"('MED1', 'MED2', 'MED3', 'MED7', 'MED9')",svm,83.77777777777779,2.573367875415838,80.0,4.898979485566356,86.99999999999999,3.4058772731852796,0.705,0.11057350496389268,88.40476190476193,3.102199132193533,80.0,4.898979485566356,82.87723387723389,4.898979485566356,10.0,linear
120,"('MED1', 'MED5', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,2.936362072739366,78.0,5.253570214625479,89.0,3.521363372331802,0.2566666666666667,0.09556847457887635,90.07142857142858,3.2300407528862727,78.0,5.253570214625479,82.27838827838829,5.253570214625479,10.0,linear
13,"('MED1', 'MED2', 'MED3', 'MED6', 'MED9')",svm,83.77777777777779,2.573367875415838,80.0,5.65685424949238,86.99999999999999,3.4058772731852796,0.409,0.11722158504302867,88.90476190476193,2.916875599902423,80.0,5.65685424949238,82.42485292485293,5.65685424949238,10.0,linear
24,"('MED1', 'MED2', 'MED4', 'MED5', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.897,0.02584763045232579,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
11,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7')",svm,83.77777777777779,2.573367875415838,76.0,5.513619500836088,90.99999999999999,3.521363372331802,0.274,0.09355426232940967,92.57142857142858,2.919323377015954,76.0,5.513619500836088,81.72283272283273,5.513619500836088,10.0,linear
10,"('MED1', 'MED2', 'MED3', 'MED5', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.165,0.05784894121762298,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
8,"('MED1', 'MED2', 'MED3', 'MED5', 'MED8')",svm,83.77777777777779,2.149935399546279,74.0,4.049691346263318,93.5,3.1662280397975118,0.909,0.029204451715449133,94.0,2.898275349237887,74.0,4.049691346263318,81.7777777777778,4.049691346263318,1.0,linear
7,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7')",svm,83.77777777777779,2.573367875415838,77.99999999999999,4.427188724235731,89.0,3.521363372331802,0.3786666666666667,0.11334137226391194,90.07142857142858,3.2300407528862727,77.99999999999999,4.427188724235731,82.67521367521368,4.427188724235731,10.0,linear
6,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.169,0.06037300721348904,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
5,"('MED1', 'MED2', 'MED3', 'MED4', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.16499999999999998,0.05673182528352142,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
23,"('MED1', 'MED2', 'MED4', 'MED5', 'MED8')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.897,0.02584763045232579,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
21,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6')",svm,83.77777777777779,1.619327706865482,78.0,3.405877273185281,89.0,3.521363372331802,0.48199999999999993,0.13375948564494405,90.5714285714286,3.025065356015182,78.0,3.405877273185281,82.8974358974359,3.405877273185281,10.0,linear
116,"('MED1', 'MED5', 'MED6', 'MED9', 'MED10')",svm,83.77777777777779,2.936362072739366,78.0,5.253570214625479,89.0,3.521363372331802,0.41500000000000004,0.1294700737622405,90.07142857142858,3.2300407528862727,78.0,5.253570214625479,82.27838827838829,5.253570214625479,10.0,linear
27,"('MED1', 'MED2', 'MED4', 'MED6', 'MED8')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.461,0.11913395821511179,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
29,"('MED1', 'MED2', 'MED4', 'MED6', 'MED10')",svm,83.77777777777779,2.573367875415838,78.0,5.253570214625479,89.0,3.521363372331802,0.16299999999999998,0.059767047777182364,90.5714285714286,3.025065356015182,78.0,5.253570214625479,82.22283272283273,5.253570214625479,10.0,linear
37,"('MED1', 'MED2', 'MED5', 'MED6', 'MED8')",svm,83.77777777777779,1.619327706865482,78.0,3.405877273185281,89.0,3.521363372331802,0.481,0.13014184569153767,90.5714285714286,3.025065356015182,78.0,3.405877273185281,82.8974358974359,3.405877273185281,10.0,linear
109,"('MED1', 'MED4', 'MED7', 'MED9', 'MED10')",svm,83.77777777777779,2.936362072739366,77.99999999999999,5.966573556070519,89.0,3.521363372331802,0.659,0.11275149666412414,90.40476190476191,3.1403399010103263,77.99999999999999,5.966573556070519,81.98040848040849,5.966573556070519,10.0,linear
33,"('MED1', 'MED2', 'MED4', 'MED8', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.901,0.028790623473624186,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10.0,linear
101,"('MED1', 'MED4', 'MED6', 'MED7', 'MED8')",svm,82.77777777777779,2.5055493963954856,76.0,5.513619500836088,89.0,3.521363372331802,0.5253333333333334,0.11249118483982053,90.40476190476191,3.1403399010103263,76.0,5.513619500836088,80.86929736929737,5.513619500836088,10.0,linear
83,"('MED1', 'MED3', 'MED6', 'MED7', 'MED10')",svm,82.77777777777779,3.5039660069381062,76.0,5.513619500836088,89.0,4.5166359162544865,0.182,0.05962885207682603,90.57142857142857,4.141379046665889,76.0,5.513619500836088,81.11172161172162,5.513619500836088,10.0,linear
1,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6')",svm,82.77777777777779,2.8771127502720115,78.0,5.253570214625479,86.99999999999999,4.42718872423573,0.16899999999999998,0.05930345689755361,89.23809523809524,3.683757324690496,78.0,5.253570214625479,81.49555999556,5.253570214625479,10.0,linear
104,"('MED1', 'MED4', 'MED6', 'MED8', 'MED9')",svm,82.77777777777779,3.5039660069381062,78.0,6.603029607687672,86.99999999999999,3.4058772731852796,0.485,0.129454625255338,87.57142857142858,3.5330958718819527,78.0,6.603029607687672,80.81374181374181,6.603029607687672,10.0,linear
102,"('MED1', 'MED4', 'MED6', 'MED7', 'MED9')",svm,82.77777777777779,3.2058973436118916,76.0,6.811754546370559,89.0,3.521363372331802,0.29300000000000004,0.09215259084800599,90.40476190476191,3.1403399010103263,76.0,6.811754546370559,80.19469419469421,6.811754546370559,10.0,linear
108,"('MED1', 'MED4', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.5055493963954856,76.0,5.513619500836088,89.0,3.521363372331802,0.24700000000000003,0.09353127819077423,90.40476190476191,3.1403399010103263,76.0,5.513619500836088,80.86929736929737,5.513619500836088,10.0,linear
87,"('MED1', 'MED3', 'MED7', 'MED8', 'MED9')",svm,82.77777777777779,2.0682789409984763,76.0,3.794733192202055,89.0,3.521363372331802,0.857,0.062258332775621296,90.07142857142858,3.2300407528862727,76.0,3.794733192202055,81.56410256410258,3.794733192202055,10.0,linear
88,"('MED1', 'MED3', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.0682789409984763,77.99999999999999,4.427188724235731,86.99999999999999,3.4058772731852796,0.6519999999999999,0.10226240756015867,88.40476190476193,3.102199132193533,77.99999999999999,4.427188724235731,81.76612276612276,4.427188724235731,10.0,linear
115,"('MED1', 'MED5', 'MED6', 'MED8', 'MED10')",svm,82.77777777777779,2.8771127502720115,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.7385,0.10857267151544166,88.07142857142858,3.1720237536748597,78.0,5.253570214625479,81.38949938949939,5.253570214625479,10.0,linear
124,"('MED1', 'MED6', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.8771127502720115,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.426,0.1174410490416362,88.07142857142858,3.1720237536748597,78.0,5.253570214625479,81.38949938949939,5.253570214625479,10.0,linear
99,"('MED1', 'MED4', 'MED5', 'MED8', 'MED10')",svm,82.77777777777779,3.2058973436118903,80.0,5.65685424949238,85.0,3.162277660168379,0.3795,0.12035873462279338,85.57142857142858,3.3333673467652383,80.0,5.65685424949238,81.71056721056722,5.65685424949238,10.0,linear
97,"('MED1', 'MED4', 'MED5', 'MED7', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.41200000000000003,0.11754828795010161,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10.0,linear
111,"('MED1', 'MED5', 'MED6', 'MED7', 'MED8')",svm,82.77777777777779,2.0682789409984763,76.0,4.732863826479692,89.0,3.521363372331802,0.676,0.10248121779135921,90.5714285714286,3.025065356015182,76.0,4.732863826479692,81.11172161172162,4.732863826479692,10.0,linear
119,"('MED1', 'MED5', 'MED7', 'MED9', 'MED10')",svm,82.77777777777779,2.5055493963954856,74.0,4.939635614091388,90.99999999999999,3.521363372331802,0.509,0.12913907232127694,92.07142857142857,3.163003609978131,74.0,4.939635614091388,80.66727716727718,4.939635614091388,10.0,linear
112,"('MED1', 'MED5', 'MED6', 'MED7', 'MED9')",svm,82.77777777777779,3.2058973436118916,76.0,5.513619500836088,89.0,3.521363372331802,0.26833333333333337,0.09452953683020633,89.57142857142857,3.4154510862328245,76.0,5.513619500836088,80.94505494505496,5.513619500836088,10.0,linear
82,"('MED1', 'MED3', 'MED6', 'MED7', 'MED9')",svm,82.77777777777779,2.8771127502720115,78.0,5.966573556070519,86.99999999999999,3.4058772731852796,0.181,0.057209264983916715,88.40476190476193,3.102199132193533,78.0,5.966573556070519,81.0915195915196,5.966573556070519,10.0,linear
86,"('MED1', 'MED3', 'MED6', 'MED9', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.461,0.12152736317389594,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10.0,linear
44,"('MED1', 'MED2', 'MED5', 'MED8', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.3266666666666667,0.10800925886237717,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10.0,linear
61,"('MED1', 'MED3', 'MED4', 'MED6', 'MED7')",svm,82.77777777777779,2.8771127502720115,76.0,5.513619500836088,89.0,3.521363372331802,0.181,0.062039503544112924,90.07142857142858,3.2300407528862727,76.0,5.513619500836088,80.88949938949939,5.513619500836088,10.0,linear
30,"('MED1', 'MED2', 'MED4', 'MED7', 'MED8')",svm,82.77777777777779,2.0682789409984763,77.99999999999999,4.427188724235731,86.99999999999999,3.4058772731852796,0.845,0.061826369778598504,88.40476190476193,3.102199132193533,77.99999999999999,4.427188724235731,81.76612276612276,4.427188724235731,10.0,linear
31,"('MED1', 'MED2', 'MED4', 'MED7', 'MED9')",svm,82.77777777777779,2.0682789409984763,77.99999999999999,4.427188724235731,86.99999999999999,3.4058772731852796,0.8089999999999999,0.08040460185835137,88.40476190476193,3.102199132193533,77.99999999999999,4.427188724235731,81.76612276612276,4.427188724235731,10.0,linear
34,"('MED1', 'MED2', 'MED4', 'MED8', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.319,0.11593489552330653,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10.0,linear
2,"('MED1', 'MED2', 'MED3', 'MED4', 'MED7')",svm,82.77777777777779,2.8771127502720115,77.99999999999999,4.427188724235731,86.99999999999999,3.4058772731852796,0.7969999999999999,0.08648757136143898,87.57142857142858,3.330747296181505,77.99999999999999,4.427188724235731,81.84188034188034,4.427188724235731,10.0,linear
35,"('MED1', 'MED2', 'MED4', 'MED9', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.4046666666666667,0.11538457435896707,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10.0,linear
25,"('MED1', 'MED2', 'MED4', 'MED5', 'MED10')",svm,82.77777777777779,2.0682789409984763,76.0,4.732863826479692,89.0,3.521363372331802,0.5276666666666666,0.12260872725870699,90.5714285714286,3.025065356015182,76.0,4.732863826479692,81.11172161172163,4.732863826479692,10.0,linear
12,"('MED1', 'MED2', 'MED3', 'MED6', 'MED8')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.7328333333333333,0.10800258484561068,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1.0,linear
47,"('MED1', 'MED2', 'MED6', 'MED7', 'MED9')",svm,82.77777777777779,2.8771127502720115,76.0,5.513619500836088,89.0,3.521363372331802,0.491,0.12938662991205854,90.07142857142858,3.2300407528862727,76.0,5.513619500836088,80.88949938949939,5.513619500836088,10.0,linear
17,"('MED1', 'MED2', 'MED3', 'MED7', 'MED10')",svm,82.77777777777779,2.0682789409984763,74.0,4.939635614091388,90.99999999999999,3.521363372331802,0.178,0.05881836447913185,92.57142857142858,2.919323377015954,74.0,4.939635614091388,80.61172161172163,4.939635614091388,10.0,linear
49,"('MED1', 'MED2', 'MED6', 'MED8', 'MED9')",svm,82.77777777777779,1.5092308563562358,78.0,3.405877273185281,86.99999999999999,3.4058772731852796,0.6849999999999999,0.11736481585211132,88.57142857142858,2.996596709057575,78.0,3.405877273185281,82.00854700854701,3.405877273185281,10.0,linear
53,"('MED1', 'MED2', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.8771127502720115,76.0,5.513619500836088,89.0,3.521363372331802,0.434,0.11278475074228785,90.07142857142858,3.2300407528862727,76.0,5.513619500836088,80.88949938949939,5.513619500836088,10.0,linear
15,"('MED1', 'MED2', 'MED3', 'MED7', 'MED8')",svm,82.77777777777779,2.5055493963954847,72.0,4.1952353926806065,93.5,3.1662280397975118,0.7609999999999999,0.1009598930268847,93.50000000000001,3.1662280397975118,72.0,4.1952353926806065,80.44444444444444,4.1952353926806065,1.0,linear
62,"('MED1', 'MED3', 'MED4', 'MED6', 'MED8')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.491,0.12701535340264972,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10.0,linear
