,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,best_params.C,best_params.kernel
18,"('MED3', 'MED5')",svm,74.66666666666667,4.993328882953068,82.0,5.966573556070519,67.0,7.974960814950754,0.8298333333333334,0.03607896432364247,75.71428571428572,5.96653080071815,82.0,5.966573556070519,76.9133644133644,5.966573556070519,10.0,rbf
17,"('MED3', 'MED4')",svm,72.55555555555556,3.071373199943852,47.0,5.6656861896861175,100.0,0.0,0.8394999999999999,0.03243801781860291,100.0,0.0,47.0,5.6656861896861175,61.86507936507935,5.6656861896861175,10.0,linear
22,"('MED3', 'MED9')",svm,72.55555555555556,3.665151201974256,64.66666666666667,4.718756898449704,81.0,6.0332412515993425,0.8265,0.02903489280159304,81.21428571428572,5.163368488657367,64.66666666666667,4.718756898449704,70.65656565656565,4.718756898449704,10.0,linear
10,"('MED2', 'MED4')",svm,72.55555555555556,3.665151201974256,48.99999999999999,6.395310782127793,98.00000000000001,1.897366596101027,0.8539999999999999,0.03666606060105176,96.66666666666666,3.162277660168379,48.99999999999999,6.395310782127793,62.53968253968254,6.395310782127793,10.0,linear
16,"('MED2', 'MED10')",svm,71.55555555555554,2.9739610697593952,47.0,5.6656861896861175,98.00000000000001,1.897366596101027,0.23499999999999996,0.05163816418115578,97.5,2.3717082451262845,47.0,5.6656861896861175,61.031746031746025,5.6656861896861175,10.0,linear
12,"('MED2', 'MED6')",svm,70.55555555555554,3.4721111093332766,45.0,6.819090848492928,98.00000000000001,1.897366596101027,0.24299999999999997,0.05466351616937937,87.5,9.519716382329884,45.0,6.819090848492928,57.698412698412696,6.819090848492928,10.0,linear
9,"('MED2', 'MED3')",svm,70.55555555555554,2.4608038433722337,45.0,4.743416490252569,98.00000000000001,1.897366596101027,0.7525000000000001,0.048493556272973005,97.5,2.3717082451262845,45.0,4.743416490252569,59.64285714285714,4.743416490252569,1.0,linear
13,"('MED2', 'MED7')",svm,70.55555555555554,2.4608038433722337,45.0,4.743416490252569,98.00000000000001,1.897366596101027,0.683,0.08508877716831992,97.5,2.3717082451262845,45.0,4.743416490252569,59.64285714285714,4.743416490252569,10.0,linear
23,"('MED3', 'MED10')",svm,69.55555555555554,2.658320271650252,45.0,4.743416490252569,96.0,2.5298221281347026,0.37200000000000005,0.05967914208498643,94.16666666666667,3.736085295243316,45.0,4.743416490252569,58.928571428571416,4.743416490252569,10.0,linear
19,"('MED3', 'MED6')",svm,68.55555555555554,2.8067379246694513,43.0,5.300943312279427,96.0,2.5298221281347026,0.37200000000000005,0.05967914208498643,94.16666666666667,3.736085295243316,43.0,5.300943312279427,56.547619047619044,5.300943312279427,10.0,linear
24,"('MED4', 'MED5')",svm,67.77777777777777,5.206833117271103,80.0,4.898979485566356,55.00000000000001,7.615773105863906,0.7409999999999999,0.052123890875490096,66.91666666666666,5.346032128954101,80.0,4.898979485566356,72.02641802641801,4.898979485566356,10.0,rbf
20,"('MED3', 'MED7')",svm,67.55555555555556,2.547329756605707,41.0,4.989989979949859,96.0,2.5298221281347026,0.5173333333333333,0.07003618112566294,94.16666666666667,3.736085295243316,41.0,4.989989979949859,54.76190476190476,4.989989979949859,10.0,linear
42,"('MED8', 'MED9')",svm,62.55555555555554,4.306326095924976,60.66666666666667,6.356099432828281,64.5,5.764113114781839,0.7263333333333334,0.040316663221716814,64.66666666666667,4.857983120596447,60.66666666666667,6.356099432828281,61.31168831168831,6.356099432828281,10.0,sigmoid
32,"('MED5', 'MED8')",svm,62.44444444444446,6.769211344183472,54.0,9.402127418834526,70.5,7.226686654338901,0.5418333333333334,0.07603743595536784,59.57142857142858,9.46540424657185,54.0,9.402127418834526,56.06410256410257,9.402127418834526,10.0,rbf
27,"('MED4', 'MED8')",svm,62.44444444444446,5.641118880348315,58.00000000000001,9.143303560529967,66.5,6.559344479443048,0.6619999999999999,0.05487804661246608,58.57142857142856,8.443758177150444,58.00000000000001,9.143303560529967,57.43783993783994,9.143303560529967,10.0,rbf
33,"('MED5', 'MED9')",svm,62.44444444444446,5.4609726443393045,54.666666666666664,5.059644256269407,70.5,7.226686654338901,0.6136666666666666,0.0689064583330184,70.0,7.483314773547882,54.666666666666664,5.059644256269407,60.26479076479077,5.059644256269407,10.0,rbf
28,"('MED4', 'MED9')",svm,60.44444444444444,5.513619500836088,52.666666666666664,5.921711464320654,69.0,7.5099933422074345,0.6436666666666666,0.05539043238683012,67.33333333333333,7.192588778272628,52.666666666666664,5.921711464320654,57.424963924963926,5.921711464320654,10.0,rbf
40,"('MED7', 'MED9')",svm,56.77777777777777,4.808557187163548,78.0,5.966573556070519,34.0,7.134423592694787,0.6300000000000001,0.050378566871239996,56.17460317460318,4.082140369027187,78.0,5.966573556070519,64.65800865800865,5.966573556070519,1.0,linear
36,"('MED6', 'MED8')",svm,56.666666666666664,3.651483716701106,82.0,4.42718872423573,29.500000000000004,6.650187967268294,0.664,0.052291490703555196,55.952380952380956,2.94881590526338,82.0,4.42718872423573,65.95038295038295,4.42718872423573,0.1,linear
43,"('MED8', 'MED10')",svm,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,8.0,7.58946638440411,0.4321666666666667,0.06744300062521932,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,69.30952380952381,1.897366596101027,1.0,rbf
38,"('MED6', 'MED10')",svm,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,8.0,7.58946638440411,0.36016666666666663,0.07417114218706176,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,69.30952380952381,1.897366596101027,10.0,rbf
37,"('MED6', 'MED9')",svm,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,8.0,7.58946638440411,0.3603333333333334,0.07275598486264434,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,69.30952380952381,1.897366596101027,1.0,rbf
44,"('MED9', 'MED10')",svm,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,8.0,7.58946638440411,0.3701666666666667,0.07908871600930185,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,69.30952380952381,1.897366596101027,10.0,rbf
34,"('MED5', 'MED10')",svm,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,8.0,7.58946638440411,0.3411666666666667,0.07369458369966321,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,69.30952380952381,1.897366596101027,10.0,rbf
29,"('MED4', 'MED10')",svm,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,8.0,7.58946638440411,0.3281666666666666,0.0718889769018867,54.55555555555556,2.8693785622209793,98.00000000000001,1.897366596101027,69.30952380952381,1.897366596101027,10.0,rbf
25,"('MED4', 'MED6')",svm,53.55555555555556,2.0110804171997803,96.0,3.794733192202055,8.0,7.58946638440411,0.35700000000000004,0.07743448844022927,54.05555555555554,2.4318488622628025,96.0,3.794733192202055,67.97619047619048,3.794733192202055,10.0,rbf
30,"('MED5', 'MED6')",svm,53.55555555555556,2.0110804171997803,96.0,3.794733192202055,8.0,7.58946638440411,0.3631666666666667,0.07723573223148295,54.05555555555554,2.4318488622628025,96.0,3.794733192202055,67.97619047619048,3.794733192202055,10.0,rbf
39,"('MED7', 'MED8')",svm,51.66666666666667,2.91547594742265,84.00000000000001,5.513619500836088,16.5,5.5700089766534475,0.5885,0.06207273958832492,51.82142857142858,2.206452335719255,84.00000000000001,5.513619500836088,63.53663003663004,5.513619500836088,0.1,linear
35,"('MED6', 'MED7')",svm,51.55555555555556,1.0327955589886444,100.0,0.0,0.0,0.0,0.5149999999999999,0.08125576902595902,51.55555555555556,1.0327955589886444,100.0,0.0,67.97619047619048,0.0,0.1,rbf
31,"('MED5', 'MED7')",svm,51.55555555555556,1.0327955589886444,100.0,0.0,0.0,0.0,0.41500000000000004,0.08174655956063226,51.55555555555556,1.0327955589886444,100.0,0.0,67.97619047619048,0.0,0.1,rbf
41,"('MED7', 'MED10')",svm,51.55555555555556,1.0327955589886444,100.0,0.0,0.0,0.0,0.4428333333333333,0.09043722500534093,51.55555555555556,1.0327955589886444,100.0,0.0,67.97619047619048,0.0,0.1,rbf
26,"('MED4', 'MED7')",svm,51.55555555555556,1.0327955589886444,100.0,0.0,0.0,0.0,0.391,0.08490524129875611,51.55555555555556,1.0327955589886444,100.0,0.0,67.97619047619048,0.0,0.1,rbf
