,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,best_params.C,best_params.kernel
36,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED9')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.385,0.11425629085525224,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10,linear
37,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED10')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.612,0.11381388316018393,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10,linear
32,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED9', 'MED10')",svm,83.77777777777779,2.936362072739366,72.0,5.059644256269407,95.5,2.867926079939997,0.41900000000000004,0.12571754054228074,95.5,2.8679260799399966,72.0,5.059644256269407,80.93650793650792,5.059644256269407,1,linear
40,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED9', 'MED10')",svm,83.77777777777779,1.619327706865482,80.0,4.0,86.99999999999999,3.4058772731852796,0.389,0.11367013679942502,88.90476190476193,2.916875599902423,80.0,4.0,83.09945609945612,4.0,10,linear
0,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7')",svm,83.77777777777779,1.619327706865482,78.0,3.405877273185281,89.0,3.521363372331802,0.37350000000000005,0.11674769805011145,90.5714285714286,3.025065356015182,78.0,3.405877273185281,82.8974358974359,3.405877273185281,10,linear
57,"('MED1', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED9')",svm,83.77777777777779,2.573367875415838,72.0,4.1952353926806065,95.5,2.867926079939997,0.45500000000000007,0.12900581382247855,95.5,2.8679260799399966,72.0,4.1952353926806065,81.33333333333333,4.1952353926806065,1,linear
29,"('MED1', 'MED2', 'MED3', 'MED5', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,72.0,5.059644256269407,95.5,2.867926079939997,0.473,0.12975399801162196,96.00000000000001,2.5298221281347026,72.0,5.059644256269407,80.88095238095238,5.059644256269407,1,linear
63,"('MED1', 'MED3', 'MED4', 'MED5', 'MED7', 'MED8', 'MED10')",svm,83.77777777777779,2.573367875415838,72.0,5.059644256269407,95.5,2.867926079939997,0.625,0.12388099127791963,96.00000000000001,2.5298221281347026,72.0,5.059644256269407,80.88095238095238,5.059644256269407,1,linear
65,"('MED1', 'MED3', 'MED4', 'MED5', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,72.0,5.059644256269407,95.5,2.867926079939997,0.361,0.1121289436318741,96.00000000000001,2.5298221281347026,72.0,5.059644256269407,80.88095238095238,5.059644256269407,1,linear
80,"('MED1', 'MED4', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,82.0,3.405877273185281,85.0,3.162277660168379,0.51,0.11437657102746175,86.07142857142858,2.9816616378202565,82.0,3.405877273185281,83.6752136752137,3.405877273185281,10,linear
62,"('MED1', 'MED3', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9')",svm,83.77777777777779,2.149935399546279,74.0,4.049691346263318,93.5,3.1662280397975118,0.805,0.08992496872393116,94.0,2.898275349237887,74.0,4.049691346263318,81.7777777777778,4.049691346263318,1,linear
60,"('MED1', 'MED3', 'MED4', 'MED5', 'MED6', 'MED8', 'MED10')",svm,83.77777777777779,2.149935399546279,74.0,4.049691346263318,93.5,3.1662280397975118,0.5355000000000001,0.12839090699889927,94.0,2.898275349237887,74.0,4.049691346263318,81.7777777777778,4.049691346263318,1,linear
15,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,74.0,4.939635614091388,93.5,3.1662280397975118,0.16899999999999998,0.05766194585686473,94.0,2.898275349237887,74.0,4.939635614091388,81.3809523809524,4.939635614091388,1,linear
19,"('MED1', 'MED2', 'MED3', 'MED4', 'MED8', 'MED9', 'MED10')",svm,83.77777777777779,2.573367875415838,72.0,5.059644256269407,95.5,2.867926079939997,0.261,0.09428096308375304,96.00000000000001,2.5298221281347026,72.0,5.059644256269407,80.88095238095238,5.059644256269407,1,linear
26,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7', 'MED8', 'MED9')",svm,83.77777777777779,2.149935399546279,74.0,4.049691346263318,93.5,3.1662280397975118,0.8089999999999999,0.08998277612965716,94.0,2.898275349237887,74.0,4.049691346263318,81.7777777777778,4.049691346263318,1,linear
24,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED8', 'MED10')",svm,83.77777777777779,2.149935399546279,74.0,4.049691346263318,93.5,3.1662280397975118,0.7449999999999999,0.10670754425062924,94.0,2.898275349237887,74.0,4.049691346263318,81.7777777777778,4.049691346263318,1,linear
20,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8')",svm,83.77777777777779,2.149935399546279,74.0,4.049691346263318,93.5,3.1662280397975118,0.675,0.1241551448793001,94.0,2.898275349237887,74.0,4.049691346263318,81.7777777777778,4.049691346263318,1,linear
8,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED8', 'MED10')",svm,83.77777777777779,2.573367875415838,72.0,5.059644256269407,95.5,2.867926079939997,0.631,0.11266277113581043,96.00000000000001,2.5298221281347026,72.0,5.059644256269407,80.88095238095238,5.059644256269407,1,linear
14,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED8', 'MED10')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.4715000000000001,0.12607150748682272,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
16,"('MED1', 'MED2', 'MED3', 'MED4', 'MED7', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,72.0,4.1952353926806065,93.5,3.1662280397975118,0.7969999999999999,0.08722442318525239,93.50000000000001,3.1662280397975118,72.0,4.1952353926806065,80.44444444444444,4.1952353926806065,1,linear
13,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.475,0.13040897208397895,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
18,"('MED1', 'MED2', 'MED3', 'MED4', 'MED7', 'MED9', 'MED10')",svm,82.77777777777779,2.8771127502720115,72.0,5.059644256269407,93.5,3.1662280397975118,0.261,0.09011603630875029,93.50000000000001,3.1662280397975118,72.0,5.059644256269407,80.04761904761905,5.059644256269407,1,linear
81,"('MED1', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.256,0.09014654735484881,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10,linear
64,"('MED1', 'MED3', 'MED4', 'MED5', 'MED7', 'MED9', 'MED10')",svm,82.77777777777779,2.8771127502720115,70.0,5.0990195135927845,95.5,2.867926079939997,0.441,0.11379323354224538,95.5,2.8679260799399966,70.0,5.0990195135927845,79.54761904761905,5.0990195135927845,1,linear
6,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED7', 'MED10')",svm,82.77777777777779,2.0682789409984763,76.0,4.732863826479692,89.0,3.521363372331802,0.24366666666666664,0.08923433569353596,90.5714285714286,3.025065356015182,76.0,4.732863826479692,81.11172161172163,4.732863826479692,10,linear
70,"('MED1', 'MED3', 'MED4', 'MED7', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.0682789409984763,77.99999999999999,4.427188724235731,86.99999999999999,3.4058772731852796,0.257,0.08759052460169423,88.40476190476193,3.102199132193533,77.99999999999999,4.427188724235731,81.76612276612276,4.427188724235731,10,linear
71,"('MED1', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.705,0.11385297536735701,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
72,"('MED1', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.655,0.12082425253234551,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
11,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED9')",svm,82.77777777777779,2.8771127502720115,72.0,5.059644256269407,93.5,3.1662280397975118,0.177,0.0583103764350737,93.50000000000001,3.1662280397975118,72.0,5.059644256269407,80.04761904761905,5.059644256269407,1,linear
44,"('MED1', 'MED2', 'MED4', 'MED5', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.219,0.08884199457463796,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10,linear
43,"('MED1', 'MED2', 'MED4', 'MED5', 'MED7', 'MED9', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.323,0.11391268586070649,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10,linear
42,"('MED1', 'MED2', 'MED4', 'MED5', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.0682789409984763,78.0,5.253570214625479,86.99999999999999,3.4058772731852796,0.5363333333333334,0.1179891237925485,88.90476190476193,2.916875599902423,78.0,5.253570214625479,81.31374181374183,5.253570214625479,10,linear
22,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED10')",svm,82.77777777777779,3.2058973436118903,80.0,4.0,85.0,4.242640687119286,0.28500000000000003,0.1030461061855323,86.57142857142858,4.001020278042354,80.0,4.0,82.50854700854703,4.0,10,linear
23,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.775,0.09912870421830397,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
39,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED8', 'MED10')",svm,82.77777777777779,1.5092308563562358,78.0,3.405877273185281,86.99999999999999,3.4058772731852796,0.5075000000000001,0.118450939211135,88.57142857142858,2.996596709057575,78.0,3.405877273185281,82.00854700854701,3.405877273185281,10,linear
38,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,70.0,5.0990195135927845,95.5,2.867926079939997,0.5890000000000001,0.11980358926175794,96.00000000000001,2.5298221281347026,70.0,5.0990195135927845,79.4920634920635,5.0990195135927845,1,linear
35,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8')",svm,82.77777777777779,2.5055493963954847,70.0,5.0990195135927845,95.5,2.867926079939997,0.38299999999999995,0.1265705336956434,96.00000000000001,2.5298221281347026,70.0,5.0990195135927845,79.4920634920635,5.0990195135927845,1,linear
74,"('MED1', 'MED3', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.7865,0.09374446650336223,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
27,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.487,0.1320458253789191,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
69,"('MED1', 'MED3', 'MED4', 'MED6', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.8309518948453,93.5,3.1662280397975118,0.483,0.12955346386723898,94.0,2.898275349237887,70.0,5.8309518948453,78.20634920634922,5.8309518948453,1,linear
68,"('MED1', 'MED3', 'MED4', 'MED6', 'MED7', 'MED9', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.277,0.08834081729302712,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
12,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.156,0.04996398703066039,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
31,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED8', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.41500000000000004,0.12494198653775278,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
75,"('MED1', 'MED3', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.8309518948453,93.5,3.1662280397975118,0.315,0.11516292806281023,94.0,2.898275349237887,70.0,5.8309518948453,78.20634920634922,5.8309518948453,1,linear
53,"('MED1', 'MED2', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.3944379994757297,70.0,5.0990195135927845,93.5,3.1662280397975118,0.45499999999999996,0.11457093872356987,94.0,2.898275349237887,70.0,5.0990195135927845,78.6031746031746,5.0990195135927845,1,linear
17,"('MED1', 'MED2', 'MED3', 'MED4', 'MED7', 'MED8', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.759,0.08210298411141947,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
77,"('MED1', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,81.7777777777778,1.932183566158592,78.0,3.405877273185281,85.0,3.162277660168379,0.5860000000000001,0.11408943859972316,86.07142857142858,2.9816616378202565,78.0,3.405877273185281,81.1752136752137,3.405877273185281,10,linear
52,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED9', 'MED10')",svm,81.7777777777778,3.4253953543107016,77.99999999999999,4.427188724235731,85.0,4.242640687119286,0.43500000000000005,0.11621746856647669,86.07142857142858,4.109781760927091,77.99999999999999,4.427188724235731,81.17521367521367,4.427188724235731,10,linear
51,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",svm,81.7777777777778,2.3944379994757297,70.0,5.0990195135927845,93.5,3.1662280397975118,0.6553333333333333,0.11100270266979989,94.0,2.898275349237887,70.0,5.0990195135927845,78.6031746031746,5.0990195135927845,1,linear
50,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,81.7777777777778,2.3944379994757297,70.0,5.0990195135927845,93.5,3.1662280397975118,0.41100000000000003,0.12820647409549957,94.0,2.898275349237887,70.0,5.0990195135927845,78.6031746031746,5.0990195135927845,1,linear
49,"('MED1', 'MED2', 'MED4', 'MED7', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.281,0.08843585245815185,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
48,"('MED1', 'MED2', 'MED4', 'MED6', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,6.196773353931866,86.99999999999999,3.4058772731852796,0.6599999999999999,0.11485643212288982,88.90476190476193,2.916875599902423,76.0,6.196773353931866,79.52802752802754,6.196773353931866,10,linear
47,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED9', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.47300000000000003,0.11214321201035755,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
46,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED8', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.54,0.11963277142990544,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
45,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.575,0.12064203247624768,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
34,"('MED1', 'MED2', 'MED3', 'MED7', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.361,0.10923781396567767,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
33,"('MED1', 'MED2', 'MED3', 'MED6', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.8309518948453,93.5,3.1662280397975118,0.449,0.1213461989515947,94.0,2.898275349237887,70.0,5.8309518948453,78.20634920634922,5.8309518948453,1,linear
10,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.5066666666666667,0.12333963947842018,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
82,"('MED1', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,3.3149493041204856,74.0,6.356099432828281,86.99999999999999,3.4058772731852796,0.30600000000000005,0.08129206603353122,87.07142857142858,3.669456267221637,74.0,6.356099432828281,78.36929736929737,6.356099432828281,10,linear
30,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED8', 'MED9')",svm,80.7777777777778,2.9981475762358483,68.0,5.796550698475776,93.5,3.1662280397975118,0.265,0.09116194381429127,93.50000000000001,3.1662280397975118,68.0,5.796550698475776,76.87301587301587,5.796550698475776,1,linear
76,"('MED1', 'MED3', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,2.9981475762358483,68.0,5.796550698475776,93.5,3.1662280397975118,0.4210000000000001,0.11451157146769055,93.50000000000001,3.1662280397975118,68.0,5.796550698475776,76.87301587301587,5.796550698475776,1,linear
66,"('MED1', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9')",svm,80.7777777777778,2.9981475762358483,68.0,5.796550698475776,93.5,3.1662280397975118,0.255,0.0877638877899105,93.50000000000001,3.1662280397975118,68.0,5.796550698475776,76.87301587301587,5.796550698475776,1,linear
55,"('MED1', 'MED2', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,2.9981475762358483,74.0,4.939635614091388,86.99999999999999,3.4058772731852796,0.519,0.12422922361505766,86.73809523809524,3.7167345407304113,74.0,4.939635614091388,79.06410256410257,4.939635614091388,10,linear
54,"('MED1', 'MED2', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,2.6436506745197805,68.0,5.796550698475776,93.5,3.1662280397975118,0.353,0.11067113444796707,94.0,2.898275349237887,68.0,5.796550698475776,76.81746031746032,5.796550698475776,1,linear
67,"('MED1', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED10')",svm,80.7777777777778,2.9981475762358483,68.0,5.796550698475776,93.5,3.1662280397975118,0.28500000000000003,0.09530215107750717,93.50000000000001,3.1662280397975118,68.0,5.796550698475776,76.87301587301587,5.796550698475776,1,linear
83,"('MED1', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.77777777777777,2.233582075700127,68.0,5.059644256269407,93.5,3.1662280397975118,0.409,0.12633645554629114,94.0,2.898275349237887,68.0,5.059644256269407,77.21428571428571,5.059644256269407,1,linear
90,"('MED2', 'MED3', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9')",svm,77.55555555555556,3.6575644598253874,58.33333333333333,6.096447052723961,98.00000000000001,1.897366596101027,0.7378333333333333,0.08205013711140281,96.66666666666666,3.162277660168379,58.33333333333333,6.096447052723961,70.91630591630592,6.096447052723961,10,linear
111,"('MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,77.55555555555556,4.168666186896928,58.33333333333333,7.291547618075786,98.00000000000001,1.897366596101027,0.3365,0.10306320876044954,96.66666666666666,3.162277660168379,58.33333333333333,7.291547618075786,69.92424242424241,7.291547618075786,10,linear
109,"('MED2', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",svm,77.55555555555556,4.168666186896928,58.33333333333333,7.291547618075786,98.00000000000001,1.897366596101027,0.48966666666666664,0.10612618275744522,96.66666666666666,3.162277660168379,58.33333333333333,7.291547618075786,69.92424242424241,7.291547618075786,10,linear
105,"('MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,77.55555555555556,3.6575644598253874,60.33333333333333,6.436872946806807,96.0,2.5298221281347026,0.606,0.0913914656847126,94.66666666666667,3.502380143083652,60.33333333333333,6.436872946806807,71.41630591630592,6.436872946806807,10,linear
92,"('MED2', 'MED3', 'MED4', 'MED5', 'MED7', 'MED9', 'MED10')",svm,77.55555555555556,4.168666186896928,58.33333333333333,7.291547618075786,98.00000000000001,1.897366596101027,0.4600000000000001,0.0964157663455516,96.66666666666666,3.162277660168379,58.33333333333333,7.291547618075786,69.92424242424241,7.291547618075786,10,linear
