,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1
29,"('MED1', 'MED2', 'MED3', 'MED6', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8901190476190477,0.029170820889773054,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
34,"('MED1', 'MED2', 'MED3', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8820238095238097,0.03210467308685148,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
32,"('MED1', 'MED2', 'MED3', 'MED7', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8851190476190476,0.03063585871168405,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
100,"('MED1', 'MED3', 'MED6', 'MED7', 'MED8', 'MED9')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8820238095238097,0.03210467308685148,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
25,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED8')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8851190476190476,0.03063585871168405,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
69,"('MED1', 'MED2', 'MED7', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8861904761904762,0.031161473247681766,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
115,"('MED1', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8828571428571429,0.031174205134367697,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
116,"('MED1', 'MED4', 'MED6', 'MED7', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8892857142857142,0.028454124274147265,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
66,"('MED1', 'MED2', 'MED6', 'MED7', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8834523809523811,0.031091012802697594,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
119,"('MED1', 'MED4', 'MED7', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8828571428571429,0.031174205134367697,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
120,"('MED1', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8786904761904761,0.03207375729517012,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
121,"('MED1', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8742857142857143,0.03336656506743079,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
28,"('MED1', 'MED2', 'MED3', 'MED6', 'MED8', 'MED9')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8820238095238097,0.03210467308685148,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
123,"('MED1', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,3.681537587512106,57.91666666666667,9.175185435607162,96.66666666666666,3.162277660168379,0.8611904761904763,0.04090016050398459,88.57142857142858,9.432899439553816,57.91666666666667,9.175185435607162,67.59274059274058,9.017848280116826
124,"('MED1', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8786904761904761,0.03207375729517012,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
125,"('MED1', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,4.106032651140441,58.33333333333333,9.628516673576117,96.66666666666666,3.162277660168379,0.8858333333333335,0.029258819435158845,88.57142857142858,9.432899439553816,58.33333333333333,9.628516673576117,67.62271062271063,9.163728950025348
104,"('MED1', 'MED3', 'MED7', 'MED8', 'MED9', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8820238095238097,0.03210467308685148,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
58,"('MED1', 'MED2', 'MED5', 'MED6', 'MED8', 'MED9')",lda,77.27272727272727,3.9101478486557393,56.666666666666664,9.017729450612523,96.66666666666666,3.162277660168379,0.875357142857143,0.032353389004018594,88.33333333333334,9.442810316143529,56.666666666666664,9.017729450612523,66.73559773559774,8.93621023350904
59,"('MED1', 'MED2', 'MED5', 'MED6', 'MED8', 'MED10')",lda,77.27272727272727,3.9101478486557393,56.666666666666664,9.017729450612523,96.66666666666666,3.162277660168379,0.8817857142857143,0.029903022583631703,88.33333333333334,9.442810316143529,56.666666666666664,9.017729450612523,66.73559773559774,8.93621023350904
101,"('MED1', 'MED3', 'MED6', 'MED7', 'MED8', 'MED10')",lda,77.27272727272727,4.116084153698826,55.833333333333336,9.486832980505138,96.66666666666666,3.162277660168379,0.8867857142857144,0.030712186159321298,88.33333333333334,9.442810316143529,55.833333333333336,9.486832980505138,65.73992673992673,9.020891622411769
64,"('MED1', 'MED2', 'MED5', 'MED8', 'MED9', 'MED10')",lda,77.27272727272727,3.9101478486557393,56.666666666666664,9.017729450612523,96.66666666666666,3.162277660168379,0.875357142857143,0.032353389004018594,88.33333333333334,9.442810316143529,56.666666666666664,9.017729450612523,66.73559773559774,8.93621023350904
57,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED10')",lda,77.27272727272727,3.9101478486557393,56.666666666666664,9.017729450612523,96.66666666666666,3.162277660168379,0.9036904761904763,0.029893257758404825,88.33333333333334,9.442810316143529,56.666666666666664,9.017729450612523,66.73559773559774,8.93621023350904
108,"('MED1', 'MED4', 'MED5', 'MED6', 'MED8', 'MED9')",lda,77.27272727272727,4.116084153698826,55.833333333333336,9.486832980505138,96.66666666666666,3.162277660168379,0.878452380952381,0.030950297548930722,88.33333333333334,9.442810316143529,55.833333333333336,9.486832980505138,65.73992673992673,9.020891622411769
109,"('MED1', 'MED4', 'MED5', 'MED6', 'MED8', 'MED10')",lda,77.27272727272727,4.116084153698826,55.833333333333336,9.486832980505138,96.66666666666666,3.162277660168379,0.8790476190476191,0.030778909497272144,88.33333333333334,9.442810316143529,55.833333333333336,9.486832980505138,65.73992673992673,9.020891622411769
67,"('MED1', 'MED2', 'MED6', 'MED7', 'MED9', 'MED10')",lda,77.27272727272727,4.3121968093205165,57.08333333333333,9.484087550558918,96.66666666666666,3.162277660168379,0.8966666666666667,0.02387835289465023,88.33333333333334,9.442810316143529,57.08333333333333,9.484087550558918,66.76556776556777,9.083684919856138
