,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1
81,"('MED1', 'MED7', 'MED8', 'MED10')",lda,79.0909090909091,4.0757294129927075,59.583333333333336,9.754806507563336,96.66666666666666,3.162277660168379,0.8922619047619047,0.027210780718340058,88.57142857142858,9.432899439553816,59.583333333333336,9.754806507563336,68.5018315018315,9.290033674710397
77,"('MED1', 'MED6', 'MED8', 'MED9')",lda,79.0909090909091,4.0757294129927075,59.583333333333336,9.754806507563336,96.66666666666666,3.162277660168379,0.8975,0.028071746635784416,88.57142857142858,9.432899439553816,59.583333333333336,9.754806507563336,68.5018315018315,9.290033674710397
83,"('MED1', 'MED8', 'MED9', 'MED10')",lda,79.0909090909091,4.0757294129927075,59.583333333333336,9.754806507563336,96.66666666666666,3.162277660168379,0.8975,0.028071746635784416,88.57142857142858,9.432899439553816,59.583333333333336,9.754806507563336,68.5018315018315,9.290033674710397
80,"('MED1', 'MED7', 'MED8', 'MED9')",lda,79.0909090909091,4.0757294129927075,59.583333333333336,9.754806507563336,96.66666666666666,3.162277660168379,0.9040476190476191,0.0277782766395114,88.57142857142858,9.432899439553816,59.583333333333336,9.754806507563336,68.5018315018315,9.290033674710397
78,"('MED1', 'MED6', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8903571428571428,0.028835805603576542,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
47,"('MED1', 'MED3', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8851190476190476,0.03063585871168405,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
40,"('MED1', 'MED3', 'MED6', 'MED8')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8851190476190476,0.03063585871168405,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
74,"('MED1', 'MED6', 'MED7', 'MED8')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.789450103725608,96.66666666666666,3.162277660168379,0.8797619047619047,0.030400762312914935,88.57142857142858,9.432899439553816,58.33333333333333,9.789450103725608,67.47619047619048,9.247920646349597
26,"('MED1', 'MED2', 'MED8', 'MED10')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8851190476190476,0.03063585871168405,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
25,"('MED1', 'MED2', 'MED8', 'MED9')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.8963095238095237,0.02893393542274571,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
22,"('MED1', 'MED2', 'MED7', 'MED8')",lda,78.18181818181819,4.302603478617901,58.33333333333333,9.628516673576119,96.66666666666666,3.162277660168379,0.9035714285714287,0.023663840015158963,88.33333333333334,9.442810316143529,58.33333333333333,9.628516673576119,67.64468864468864,9.219264372354392
72,"('MED1', 'MED5', 'MED8', 'MED10')",lda,77.27272727272727,4.499770425732574,58.33333333333333,9.628516673576119,94.66666666666667,3.5023801430836525,0.885952380952381,0.029650649195800526,85.83333333333334,9.43177254461394,58.33333333333333,9.628516673576119,66.97802197802199,9.247985645413058
46,"('MED1', 'MED3', 'MED8', 'MED9')",lda,77.27272727272727,4.116084153698826,55.833333333333336,9.486832980505138,96.66666666666666,3.162277660168379,0.8957142857142857,0.028997908283309955,88.33333333333334,9.442810316143529,55.833333333333336,9.486832980505138,65.73992673992673,9.020891622411769
62,"('MED1', 'MED4', 'MED8', 'MED10')",lda,77.27272727272727,4.499770425732574,58.33333333333333,9.628516673576119,94.66666666666667,3.5023801430836525,0.885952380952381,0.029650649195800526,85.83333333333334,9.43177254461394,58.33333333333333,9.628516673576119,66.97802197802199,9.247985645413058
43,"('MED1', 'MED3', 'MED7', 'MED8')",lda,77.27272727272727,4.499770425732574,58.33333333333333,9.628516673576119,94.66666666666667,3.5023801430836525,0.9038095238095238,0.023517133234209387,85.83333333333334,9.43177254461394,58.33333333333333,9.628516673576119,66.97802197802199,9.247985645413058
42,"('MED1', 'MED3', 'MED6', 'MED10')",lda,77.27272727272727,3.461715048119958,53.33333333333334,8.096638534327413,100.0,0.0,0.8720238095238095,0.03228682485096539,90.0,9.486832980505138,53.33333333333334,8.096638534327413,65.13852813852814,8.522845501825453
65,"('MED1', 'MED5', 'MED6', 'MED8')",lda,77.27272727272727,4.499770425732574,58.33333333333333,9.628516673576119,94.66666666666667,3.5023801430836525,0.885952380952381,0.029650649195800526,85.83333333333334,9.43177254461394,58.33333333333333,9.628516673576119,66.97802197802199,9.247985645413058
