,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1
27,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",lda,76.36363636363637,4.302603478617902,55.00000000000001,9.570643772611234,96.66666666666666,3.162277660168379,0.8611904761904763,0.03866581631718025,88.33333333333334,9.442810316143529,55.00000000000001,9.570643772611234,64.5927405927406,9.54782202537511
19,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",lda,76.36363636363637,3.681537587512107,54.16666666666667,8.819171036881968,96.66666666666666,3.162277660168379,0.8646428571428573,0.029714748355678024,88.33333333333334,9.442810316143529,54.16666666666667,8.819171036881968,64.83083583083584,8.711554573501056
16,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",lda,76.36363636363637,3.681537587512107,54.16666666666667,8.819171036881968,96.66666666666666,3.162277660168379,0.8817857142857143,0.026751062241820597,88.33333333333334,9.442810316143529,54.16666666666667,8.819171036881968,64.83083583083584,8.711554573501056
15,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",lda,76.36363636363637,3.681537587512107,54.16666666666667,8.819171036881968,96.66666666666666,3.162277660168379,0.8646428571428573,0.029714748355678024,88.33333333333334,9.442810316143529,54.16666666666667,8.819171036881968,64.83083583083584,8.711554573501056
26,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",lda,75.45454545454547,3.162277660168379,55.00000000000001,8.656243732448592,95.41666666666666,3.2516021691877786,0.868095238095238,0.035504862175415326,85.83333333333334,9.43177254461394,55.00000000000001,8.656243732448592,64.21611721611721,8.226399119586976
21,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",lda,75.45454545454547,3.413633337367016,52.5,8.399735445569435,96.66666666666666,3.162277660168379,0.871547619047619,0.030022407542509417,88.33333333333334,9.442810316143529,52.5,8.399735445569435,63.73992673992673,8.44230160319267
20,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",lda,75.45454545454547,3.647709572316159,52.916666666666664,8.600912419298574,96.66666666666666,3.162277660168379,0.8833333333333334,0.03143172783572721,88.33333333333334,9.442810316143529,52.916666666666664,8.600912419298574,63.951714951714955,8.539024293855812
18,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",lda,75.45454545454547,3.8676449793059358,53.75,9.546123413314026,95.23809523809523,3.2991443953692903,0.8504761904761905,0.034624729343146754,85.23809523809524,9.558270984738144,53.75,9.546123413314026,62.59274059274059,9.421319810486043
22,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",lda,75.45454545454547,3.413633337367016,52.5,8.399735445569435,96.66666666666666,3.162277660168379,0.8779761904761905,0.027914191686410492,88.33333333333334,9.442810316143529,52.5,8.399735445569435,63.73992673992673,8.44230160319267
25,"('MED1', 'MED2', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",lda,75.45454545454547,3.413633337367016,52.5,8.399735445569435,96.66666666666666,3.162277660168379,0.871547619047619,0.030022407542509417,88.33333333333334,9.442810316143529,52.5,8.399735445569435,63.73992673992673,8.44230160319267
10,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9')",lda,74.54545454545455,3.5906213923875456,52.5,8.399735445569435,94.66666666666667,3.5023801430836525,0.8758333333333332,0.031375338214472887,85.83333333333334,9.43177254461394,52.5,8.399735445569435,63.07326007326007,8.442880099174543
13,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED8', 'MED9', 'MED10')",lda,74.54545454545455,2.8167151608781213,53.75,8.62912542240264,93.41666666666667,3.5127743072012656,0.8752380952380954,0.031246224261696726,83.57142857142857,9.356870225035895,53.75,8.62912542240264,62.501831501831504,8.056483319628418
