,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1
48,"('MED1', 'MED2', 'MED4', 'MED6', 'MED8', 'MED9', 'MED10')",qda,76.36363636363637,3.2012394293925475,56.25,8.106281857643216,95.23809523809523,3.2991443953692903,0.8789285714285715,0.028768196449971046,86.33333333333333,9.386160024205852,56.25,8.106281857643216,66.17460317460318,7.835627106632565
0,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8354761904761905,0.03890719523776857,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
26,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7', 'MED8', 'MED9')",qda,75.45454545454547,2.889136105831037,56.25,8.106281857643216,93.80952380952381,3.3705406417497885,0.8542857142857143,0.032001098337159944,83.23809523809524,9.436937125621064,56.25,8.106281857643216,65.2002442002442,7.815887461029708
30,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED8', 'MED9')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8426190476190477,0.03372129668829679,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
32,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED9', 'MED10')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8545238095238096,0.030600472037027284,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
35,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8447619047619048,0.028558628084963015,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
45,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8414285714285714,0.030729877917515337,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
46,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED8', 'MED10')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8223809523809523,0.035002348479680194,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
50,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8533333333333333,0.026195237662416358,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
51,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8375,0.03295802748897025,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
