,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1
74,"('MED1', 'MED3', 'MED4', 'MED5', 'MED7', 'MED8')",qda,76.36363636363637,2.9317300902903813,56.25,8.106281857643216,97.14285714285715,1.807015805810503,0.861547619047619,0.04220772852143047,84.66666666666667,9.570788891204318,56.25,8.106281857643216,65.77167277167277,7.94187477975642
50,"('MED1', 'MED2', 'MED4', 'MED6', 'MED9', 'MED10')",qda,76.36363636363637,3.2012394293925475,56.25,8.106281857643216,95.23809523809523,3.2991443953692903,0.8692857142857143,0.02984312726404455,86.33333333333333,9.386160024205852,56.25,8.106281857643216,66.17460317460318,7.835627106632565
18,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED10')",qda,76.36363636363637,2.9317300902903813,56.25,8.106281857643216,97.14285714285715,1.807015805810503,0.8611904761904763,0.0288833175335873,84.66666666666667,9.570788891204318,56.25,8.106281857643216,65.77167277167277,7.94187477975642
60,"('MED1', 'MED2', 'MED5', 'MED6', 'MED9', 'MED10')",qda,76.36363636363637,3.2012394293925475,56.25,8.106281857643216,95.23809523809523,3.2991443953692903,0.895357142857143,0.025014423277023322,86.33333333333333,9.386160024205852,56.25,8.106281857643216,66.17460317460318,7.835627106632565
62,"('MED1', 'MED2', 'MED5', 'MED7', 'MED8', 'MED10')",qda,76.36363636363637,2.9317300902903813,55.00000000000001,7.901300877422371,98.57142857142858,1.3552618543578774,0.8573809523809525,0.0350658596425591,88.00000000000001,9.465727652959385,55.00000000000001,7.901300877422371,65.84493284493284,7.720281335440328
71,"('MED1', 'MED3', 'MED4', 'MED5', 'MED6', 'MED8')",qda,76.36363636363637,2.9317300902903813,56.25,8.106281857643216,97.14285714285715,1.807015805810503,0.8745238095238095,0.030038807099696713,84.66666666666667,9.570788891204318,56.25,8.106281857643216,65.77167277167277,7.94187477975642
72,"('MED1', 'MED3', 'MED4', 'MED5', 'MED6', 'MED9')",qda,76.36363636363637,2.9317300902903813,56.25,8.106281857643216,97.14285714285715,1.807015805810503,0.8667857142857145,0.03517628507597174,84.66666666666667,9.570788891204318,56.25,8.106281857643216,65.77167277167277,7.94187477975642
73,"('MED1', 'MED3', 'MED4', 'MED5', 'MED6', 'MED10')",qda,76.36363636363637,2.9317300902903813,56.25,8.106281857643216,97.14285714285715,1.807015805810503,0.8595238095238097,0.030854240016311003,84.66666666666667,9.570788891204318,56.25,8.106281857643216,65.77167277167277,7.94187477975642
55,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8')",qda,76.36363636363637,2.9317300902903813,55.00000000000001,7.901300877422371,98.57142857142858,1.3552618543578774,0.8685714285714287,0.026444761235930956,88.00000000000001,9.465727652959385,55.00000000000001,7.901300877422371,65.84493284493284,7.720281335440328
19,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7', 'MED8')",qda,76.36363636363637,2.9317300902903813,56.25,8.106281857643216,97.14285714285715,1.807015805810503,0.8628571428571428,0.03135941164009137,84.66666666666667,9.570788891204318,56.25,8.106281857643216,65.77167277167277,7.94187477975642
