,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1
2,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED9', 'MED10')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8435714285714285,0.030311683983920173,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
5,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,97.14285714285715,1.807015805810503,0.8395238095238096,0.03240842671974343,84.66666666666667,9.570788891204318,55.00000000000001,7.901300877422371,64.8925518925519,7.762895703344934
7,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",qda,75.45454545454547,2.889136105831037,55.00000000000001,7.901300877422371,95.23809523809523,3.2991443953692903,0.8665476190476191,0.024922470486438378,86.57142857142857,9.381266613059566,55.00000000000001,7.901300877422371,65.27350427350427,7.591168438672652
0,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",qda,74.54545454545455,3.096252066532072,55.00000000000001,7.901300877422371,93.80952380952381,3.3705406417497885,0.8227380952380952,0.03796534775799489,83.0,9.433392225964573,55.00000000000001,7.901300877422371,64.34310134310134,7.694947712560072
1,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",qda,74.54545454545455,3.096252066532072,55.00000000000001,7.901300877422371,93.80952380952381,3.3705406417497885,0.82,0.040627797304705046,83.0,9.433392225964573,55.00000000000001,7.901300877422371,64.34310134310134,7.694947712560072
3,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",qda,74.54545454545455,3.352561620833778,55.00000000000001,8.096638534327411,93.80952380952381,3.9296535306243343,0.8691666666666666,0.030371121898136625,84.66666666666667,9.570788891204318,55.00000000000001,8.096638534327411,64.2967032967033,7.598376527016469
6,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",qda,74.54545454545455,3.096252066532072,53.333333333333336,8.160712114896727,97.14285714285715,1.807015805810503,0.8683333333333334,0.02482204235851822,84.66666666666667,9.570788891204318,53.333333333333336,8.160712114896727,63.22588522588523,7.884870202459876
4,"('MED1', 'MED2', 'MED3', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",qda,72.72727272727273,3.6363636363636362,53.75,7.871582150721388,90.47619047619048,4.151332327181594,0.8296428571428571,0.03783671581271376,81.0,9.262229153335005,53.75,7.871582150721388,62.804639804639805,7.581004952967042
8,"('MED1', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",qda,72.72727272727273,2.5712973861329,50.83333333333333,6.99205898780101,93.80952380952381,3.3705406417497885,0.8711904761904762,0.023208973751224632,82.73809523809523,9.46597020049898,50.83333333333333,6.99205898780101,61.265567765567766,7.37181942070401
9,"('MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",qda,69.09090909090911,4.670993664969139,45.0,8.696263565463044,95.23809523809523,3.2991443953692903,0.7541666666666667,0.052725664986791015,85.50000000000001,9.445898580865665,45.0,8.696263565463044,55.2954822954823,8.431178507701464
